id;hitster_url;youtube_url;artist;title;year
153;www.hitstergame.com/nl/aaaa0029/00153;https://music.youtube.com/watch?v=BQ4q7kAdorU;Caro Emerald;A Night Like This;2010
154;www.hitstergame.com/nl/aaaa0029/00154;https://music.youtube.com/watch?v=xPJGBdsj8UU;V.O.F. De Kunst;Een Kopje Koffie;1996
155;www.hitstergame.com/nl/aaaa0029/00155;https://music.youtube.com/watch?v=Sjvtga8oqv8;The V-Boys;Koud he;1987
156;www.hitstergame.com/nl/aaaa0029/00156;https://music.youtube.com/watch?v=bt3M3vqBNC4;Douwe Bob;This World Is Our Home;2023
157;www.hitstergame.com/nl/aaaa0029/00157;https://music.youtube.com/watch?v=J56CeksjHUc;Martin Morero;Echte Liefde;2005
158;www.hitstergame.com/nl/aaaa0029/00158;https://music.youtube.com/watch?v=3amGEciXEmw;Acda en de Munnik;Niet Of Nooit Geweest;1998
159;www.hitstergame.com/nl/aaaa0029/00159;https://music.youtube.com/watch?v=Gh6jpP4_xkA;Roberto Jacketti & The Scooters;I Save The Day;1984
160;www.hitstergame.com/nl/aaaa0029/00160;https://music.youtube.com/watch?v=x5EDOXkVyHU;Kadanz;Intimiteit;1990
161;www.hitstergame.com/nl/aaaa0029/00161;https://music.youtube.com/watch?v=7QhZBPyJS4Q;Gerard Joling;Ticket To The Tropics;1985
162;www.hitstergame.com/nl/aaaa0029/00162;https://music.youtube.com/watch?v=s-OSFyZtjj0;Tatjana;Chica Cubana;1993
163;www.hitstergame.com/nl/aaaa0029/00163;https://music.youtube.com/watch?v=46uiII6Tnzg;2 Brothers On The 4th Floor;Come Take My Hand;1995
164;www.hitstergame.com/nl/aaaa0029/00164;https://music.youtube.com/watch?v=djDJaNF9ZTw;Saskia & Serge;Als Je Zachtjes Zegt 'Ik Hou Van Jou';1992
165;www.hitstergame.com/nl/aaaa0029/00165;https://music.youtube.com/watch?v=oy-aDVPFBOA;Extince;Spraakwater.;2020
