id;youtube_url;artist;title;year
850;https://music.youtube.com/watch?v=Jw9i0bu7PyQ;Doe Maar;De bom;2008
851;https://music.youtube.com/watch?v=iRYvuS9OxdA;Amy Macdonald;This is the Life;2007
852;https://music.youtube.com/watch?v=UNRB5nDriRw;Foto van Vroeger;Rob de Nijs;2020
853;https://music.youtube.com/watch?v=XC3ahd6Di3M;U2;Ordinary Love (From Mandela OST) Lyric Video;2020
854;https://music.youtube.com/watch?v=TiCxqhu9cio;Bruce Springsteen;Waitin' On A Sunny Day;2002
855;https://music.youtube.com/watch?v=GKGgpiPOhJ8;Clouseau;Daar gaat ze;1989
856;https://music.youtube.com/watch?v=i3Q8h-fDfEI;JokerRecordings;Once Upon A Time In The West Theme (Ennio Morricone);2020
857;https://music.youtube.com/watch?v=ymPu2PdLW3I;Robbie Williams;Let Me Entertain You;1997
858;https://music.youtube.com/watch?v=DjydOI4MEIw;Unknown Artist;Deleted video;2020
859;https://music.youtube.com/watch?v=rXuvdeEC5y8;Madness;Our House;1982
860;https://music.youtube.com/watch?v=FHhZPp08s74;Gloria Gaynor;I Will Survive;1978
861;https://music.youtube.com/watch?v=j0Mz_IqpZX8;The Doors;People Are Strange;1967
862;https://music.youtube.com/watch?v=YsqlXkkEKxI;David Bowie;Wild Is The Wind;1976
863;https://music.youtube.com/watch?v=YzmI5F_Yu1o;Marco Borsato;Mooi;2016
864;https://music.youtube.com/watch?v=SSbBvKaM6sk;Blur;Song 2;1997
865;https://music.youtube.com/watch?v=kcASPx3-HuI;Coldplay;Trouble;2000
866;https://music.youtube.com/watch?v=nPglNjxVHiM;Skunk Anansie;Weak;1995
867;https://music.youtube.com/watch?v=Dmrs2eY7PAo;Unknown Artist;Deleted video;2020
868;https://music.youtube.com/watch?v=gavcjNniIvk;Manic Street Preachers;Motorcycle Emptiness;2002
869;https://music.youtube.com/watch?v=s6TtwR2Dbjg;Bryan Adams;Heaven;1984
870;https://music.youtube.com/watch?v=17kkL6JTdxw;Ramses Shaffy;Sammy (origineel 1966);2020
871;https://music.youtube.com/watch?v=IPXIgEAGe4U;Panic! At The Disco;High Hopes;2018
872;https://music.youtube.com/watch?v=LvB2MnIIdMw;Queen;Tie Your Mother Down;1976
873;https://music.youtube.com/watch?v=GmQILlPu20c;Kensington;All For Nothing;2014
874;https://music.youtube.com/watch?v=JRfuAukYTKg;David Guetta;Titanium ft. Sia;2020
875;https://music.youtube.com/watch?v=IIKAe8Wi0S0;ABBA;One Of Us;1981
876;https://music.youtube.com/watch?v=TnlPtaPxXfc;Frank Sinatra;That's Life (2008 Remastered);2008
877;https://music.youtube.com/watch?v=E-llki5Wvro;Fish;A Gentleman's Excuse Me;1990
878;https://music.youtube.com/watch?v=ytdjYjM-cLg;Leonard Cohen;Take this waltz;1988
879;https://music.youtube.com/watch?v=kK5O1rL0NwE;BAP;Kristallnaach;1982
880;https://music.youtube.com/watch?v=_PDlGUdDF8Y;Tori Amos;Winter;1992
881;https://music.youtube.com/watch?v=Sb5aq5HcS1A;Red Hot Chili Peppers;Dani California;2006
882;https://music.youtube.com/watch?v=u5CVsCnxyXg;Radiohead;No Surprises;1997
883;https://music.youtube.com/watch?v=pXRviuL6vMY;twenty one pilots;Stressed Out;2015
884;https://music.youtube.com/watch?v=dLxpNiF0YKs;R.E.M.;Man On The Moon;1992
885;https://music.youtube.com/watch?v=ahGxiSV_LH0;Blondie;Denis;2006
886;https://music.youtube.com/watch?v=i6d3yVq1Xtw;Simon & Garfunkel;El Condor Pasa;1970
887;https://music.youtube.com/watch?v=gnhXHvRoUd0;Kings Of Leon;Use Somebody;2008
888;https://music.youtube.com/watch?v=CprfjfN5PRs;OZZY OSBOURNE;No More Tears;1991
889;https://music.youtube.com/watch?v=dQsjAbZDx-4;ABBA;Fernando;1976
890;https://music.youtube.com/watch?v=WpYeekQkAdc;The Black Eyed Peas;Where Is The Love?;2003
891;https://music.youtube.com/watch?v=11GYvfYjyV0;Red Hot Chili Peppers;Road Trippin';1999
892;https://music.youtube.com/watch?v=SZQpVX8RIZY;Ten Sharp;You;1991
893;https://music.youtube.com/watch?v=wHylQRVN2Qs;Sting;Russians;1985
894;https://music.youtube.com/watch?v=DM-gd9-Q-Qg;Anouk;Girl;2004
895;https://music.youtube.com/watch?v=e80qhyovOnA;Mike Oldfield;Moonlight Shadow;2009
896;https://music.youtube.com/watch?v=MXYXH1XYYzM;JLKC72;Eros Ramazzotti Musica è (original version);2020
897;https://music.youtube.com/watch?v=HGIkImLf11o;Bob Marley & The Wailers;Could You Be Loved (HQ);2020
898;https://music.youtube.com/watch?v=CUX-uvycEaY;Queen;One vision - Remastered  - with lyrics;2020
899;https://music.youtube.com/watch?v=4AKbUm8GrbM;The Who;Pinball Wizard;1969
900;https://music.youtube.com/watch?v=UbxUSsFXYo4;Dolly Parton;9 To 5;1980
901;https://music.youtube.com/watch?v=35K6vQRt67g;Genesis;Jesus He Knows Me;1991
902;https://music.youtube.com/watch?v=SpJLtQmIv4o;Charles Aznavour;Yesterday When I was Young;1974
903;https://music.youtube.com/watch?v=iUrzicaiRLU;ABBA;Knowing Me, Knowing You;1976
904;https://music.youtube.com/watch?v=v4ingwuvMUg;Guus Meeuwis;Tranen Gelachen;2007
905;https://music.youtube.com/watch?v=iQVei5C2N4E;Within Temptation;Faster;2011
906;https://music.youtube.com/watch?v=-I_T3XvzPaM;Paul Simon;Diamonds On The Soles Of Her Shoes;1986
907;https://music.youtube.com/watch?v=KUZ77IZxTME;The Rolling Stones;Waiting On A Friend (Remastered 2009);1981
908;https://music.youtube.com/watch?v=dhEJbD30o9Q;Jimi Hendrix;The Wind Cries Mary;1967
909;https://music.youtube.com/watch?v=BWf-eARnf6U;Michael Jackson;Heal The World;1991
910;https://music.youtube.com/watch?v=Aiay8I5IPB8;Nickelback;How You Remind Me;2001
911;https://music.youtube.com/watch?v=NoPFB8h2-Sg;Depeche Mode;Personal Jesus;1998
912;https://music.youtube.com/watch?v=Aclkp2r5LYs;Acda en de Munnik;Kapitein Deel II;2000
913;https://music.youtube.com/watch?v=7WJr9IhqyME;Sufjan Stevens;Jupiter;2006
914;https://music.youtube.com/watch?v=XVlZrMTJYI0;Doe Maar;Belle Hélène;1982
915;https://music.youtube.com/watch?v=DKL4X0PZz7M;First Aid Kit;My Silver Lining;2014
916;https://music.youtube.com/watch?v=CJfOcUUFbKE;Anouk;One Word;2004
917;https://music.youtube.com/watch?v=tyzJ2s0t_5M;top401969;The Cats  Marian;2020
918;https://music.youtube.com/watch?v=6JHfNCHEN3s;Typhoon;Zandloper met Rico & André Manuel;2020
919;https://music.youtube.com/watch?v=YVkUvmDQ3HY;Eminem;Without Me;2002
920;https://music.youtube.com/watch?v=eNgdDRqeHpI;Boudewijn de Groot;Het Land Van Maas En Waal;2022
921;https://music.youtube.com/watch?v=Tfa7H4kj8cY;Andre hazes & paul de leeuw;droomland;1993
922;https://music.youtube.com/watch?v=f3O1Ap41ptU;U2;Running to Stand Still;1987
923;https://music.youtube.com/watch?v=9E8Sg6tsb58;David Bowie;Dancing in the Street (2014 Remaster);2014
924;https://music.youtube.com/watch?v=FqIACCH20JU;Duran Duran;Ordinary World;1993
925;https://music.youtube.com/watch?v=d1acEVmnVhI;The Smashing Pumpkins;Disarm;1993
926;https://music.youtube.com/watch?v=-wDHvmCVRxU;Moody Blues;Question;1970
927;https://music.youtube.com/watch?v=l7vRSu_wsNc;Prince and the Revolution;Raspberry Beret;1985
928;https://music.youtube.com/watch?v=mQZmCJUSC6g;Carly Simon;You're So Vain;1972
929;https://music.youtube.com/watch?v=-oqAU5VxFWs;Counting Crows;Mr. Jones;1993
930;https://music.youtube.com/watch?v=qiiyq2xrSI0;Righteous Brothers;Unchained Melody (High Quality);2020
931;https://music.youtube.com/watch?v=v_B3qkp4nO4;George Ezra;Shotgun;2018
932;https://music.youtube.com/watch?v=q1j--uHqjiA;ElvisPresleyVEVO;I Just Can't Help Believin';2020
933;https://music.youtube.com/watch?v=8IZcLuZdsM0;Earth, Wind & Fire;Boogie Wonderland;1979
934;https://music.youtube.com/watch?v=GpAUDOI24Oo;Supertramp;Crime Of The Century;1974
935;https://music.youtube.com/watch?v=AF175wOPvX0;Venice;The Family Tree;1999
936;https://music.youtube.com/watch?v=7wfYIMyS_dI;Enya;Only Time;2000
937;https://music.youtube.com/watch?v=ZHCDnv6u_P4;Marco Borsato;Ik Leef Niet Meer Voor Jou;1995
938;https://music.youtube.com/watch?v=BOse4hf1PYk;BLØF;Wat Zou Je Doen;1998
939;https://music.youtube.com/watch?v=X7jYw4VZC0c;Alice Cooper;How You Gonna See Me Now;1978
940;https://music.youtube.com/watch?v=VcA-rUOZk-I;Rowwen Hèze;Bestel Mar (edit);1991
941;https://music.youtube.com/watch?v=BW9Fzwuf43c;Adele;Hometown Glory;2008
942;https://music.youtube.com/watch?v=TeaDE1magRk;The War On Drugs;Thinking Of A Place;2017
943;https://music.youtube.com/watch?v=VtXl8xAPAtA;The Beatles;Sgt. Pepper's Lonely Hearts Club Band (Remastered 2009);1967
944;https://music.youtube.com/watch?v=Ae829mFAGGE;ZZ Top;Gimme All Your Lovin';1983
945;https://music.youtube.com/watch?v=18kqUNG9mO4;Creedence Clearwater Revival;Suzie Q.;1968
946;https://music.youtube.com/watch?v=6NXnxTNIWkc;4 Non Blondes;What's Up;1992
947;https://music.youtube.com/watch?v=ZSlTweICgtI;Racoon;No Mercy;2011
948;https://music.youtube.com/watch?v=Xxwv11ZDRA8;Acda en De Munnik;Als Het Vuur Gedoofd Is;1997
949;https://music.youtube.com/watch?v=fPO76Jlnz6c;Coolio;Gangsta's Paradise (feat. L.V.);2025
950;https://music.youtube.com/watch?v=4D2hBKwHD88;Tavares;Heaven Must Be Missing An Angel (Pt. 1);1996
951;https://music.youtube.com/watch?v=P1FsnwYJ3p0;Dire Straits;On Every Street;1991
952;https://music.youtube.com/watch?v=1K0N7UaZpz8;Unknown Artist;Deleted video;2020
953;https://music.youtube.com/watch?v=eAR_Ff5A8Rk;Carole King;You've Got a Friend;1971
954;https://music.youtube.com/watch?v=naoknj1ebqI;The Beatles;Lucy In The Sky With Diamonds (Remastered 2009);1967
955;https://music.youtube.com/watch?v=Gbvy2R0LLrc;Menna Marcelo;Emerson, Lake And palmer  Peter Gunn Theme;2020
956;https://music.youtube.com/watch?v=tX-g65P9vZo;The Rolling Stones;Fool To Cry (Remastered 2009);1976
957;https://music.youtube.com/watch?v=ojdbDYahiCQ;Amy Winehouse;Tears Dry On Their Own;2006
958;https://music.youtube.com/watch?v=w2ZB7WF_Hko;Dotan;Home;2014
959;https://music.youtube.com/watch?v=tB54XUhA9_w;Barry White;My First My Last My Everything;1988
960;https://music.youtube.com/watch?v=9GkVhgIeGJQ;The Cure;Boys Don't Cry;1979
961;https://music.youtube.com/watch?v=08DjMT-qR9g;Adele;Chasing Pavements;2008
962;https://music.youtube.com/watch?v=ZTdOMV-yTRg;Lavender;Marillion;2020
963;https://music.youtube.com/watch?v=EJJSQ29x83g;George Baker Selection;Little Green Bag (Single Edit);2016
964;https://music.youtube.com/watch?v=iWZmdoY1aTE;Ed Sheeran;Happier;2017
965;https://music.youtube.com/watch?v=88sARuFu-tc;Bronski Beat;Smalltown Boy;1984
966;https://music.youtube.com/watch?v=iCJLOXqnT2I;David Bowie;Absolute Beginners;1986
967;https://music.youtube.com/watch?v=C4vTDH-1xxM;Marco Borsato;De Waarheid;1996
968;https://music.youtube.com/watch?v=Mr_uHJPUlO8;Red Hot Chili Peppers;Give It Away;1991
969;https://music.youtube.com/watch?v=TnpwuRlXbhk;Killing Joke;Love Like Blood;1992
970;https://music.youtube.com/watch?v=7KEn0uOEILs;David Bowie;Ziggy Stardust (2012 Remaster);1972
971;https://music.youtube.com/watch?v=20Ov0cDPZy8;John Mayer;Free Fallin' (Live at the Nokia Theatre);2008
972;https://music.youtube.com/watch?v=5NV6Rdv1a3I;Daft Punk;Get Lucky  ft. Pharrell Williams, Nile Rodgers;2023
973;https://music.youtube.com/watch?v=ZBfSu4nGDfk;UB40;Kingston Town;1989
974;https://music.youtube.com/watch?v=EqkBRVukQmE;Arctic Monkeys;When The Sun Goes Down;2006
975;https://music.youtube.com/watch?v=V5UOC0C0x8Q;Stone Temple Pilots;Plush;1992
976;https://music.youtube.com/watch?v=DcHKOC64KnE;Queens Of The Stone Age;Go With The Flow;2002
977;https://music.youtube.com/watch?v=VUb450Alpps;Temple Of The Dog;Hunger Strike;1990
978;https://music.youtube.com/watch?v=O5-c79LQ3aM;Tears For Fears;Woman In Chains;1989
979;https://music.youtube.com/watch?v=TdWEhMOrRpQ;Andrea Bocelli;Con Te Partirò / Time To Say Goodbye (Live From Piazza Dei Cavalieri, Italy / 1997);2020
980;https://music.youtube.com/watch?v=aMZ4QL0orw0;Michael Kiwanuka;Love & Hate (Live Session);2020
981;https://music.youtube.com/watch?v=hkNl3pq1twE;Prince;I Would Die 4 U;1984
982;https://music.youtube.com/watch?v=rm9coqlk8fY;Bob Dylan;Knockin' On Heaven's Door;1973
983;https://music.youtube.com/watch?v=PKVXSo9ROpg;The Rolling Stones;Miss You (Remastered);1978
984;https://music.youtube.com/watch?v=r3ttd84PsdE;Queen fan and DM and Mj;Depeche Mode Just Can't Get Enough live at Hammersmith Odeon 1982;2020
985;https://music.youtube.com/watch?v=wCCfc2vAuDU;Creedence Clearwater Revival;I Heard It Through The Grapevine;2008
986;https://music.youtube.com/watch?v=V8hQt9GOQfY;Veldhuis & Kemper;Ik Wou Dat Ik Jou Was;2003
987;https://music.youtube.com/watch?v=QhZnEagfjTQ;Moby;porcelain;1999
988;https://music.youtube.com/watch?v=eH3giaIzONA;Whitney Houston;I Wanna Dance With Somebody;1987
989;https://music.youtube.com/watch?v=a_426RiwST8;The Black Keys;Lonely Boy;2011
990;https://music.youtube.com/watch?v=JugGmkvhsKQ;Keane;Bedshaped;2004
991;https://music.youtube.com/watch?v=bsFCO8-oCEQ;Adele;Turning Tables (Live at The Royal Albert Hall);2020
992;https://music.youtube.com/watch?v=Ek0SgwWmF9w;Muse;Madness;2012
993;https://music.youtube.com/watch?v=0AIlz08fZos;Queen;Friends Will Be Friends;1986
994;https://music.youtube.com/watch?v=bH13eUiDhmo;Keane;Sovereign Light Café;2012
995;https://music.youtube.com/watch?v=XfyEpmQM7bw;Creedence Clearwater Revival;Proud Mary;1969
996;https://music.youtube.com/watch?v=TR3Vdo5etCQ;No Doubt;Don't Speak;1995
997;https://music.youtube.com/watch?v=i19d1QnstsA;Jethro Tull;Locomotive Breath;1971
998;https://music.youtube.com/watch?v=egMWlD3fLJ8;Steppenwolf;Born To Be Wild (Easy Rider);1969
999;https://music.youtube.com/watch?v=4fndeDfaWCg;Backstreet Boys;I Want It That Way;1999
1000;https://music.youtube.com/watch?v=EHV0zs0kVGg;The Blues Brothers (1980);Everybody Needs Somebody to Love Scene (6/9);2020
