id;hitster_url;youtube_url;artist;title;year
83;http://hitstergame.com/de/00083;https://www.youtube.com/watch?v=_CI-0E_jses;Glenn Miller;In the Mood;1939
84;http://hitstergame.com/de/00084;https://www.youtube.com/watch?v=ExgfgiW-BJI;Wolfgang Petry;Wahnsinn;1983
85;http://hitstergame.com/de/00085;https://www.youtube.com/watch?v=hT_nvWreIhg;OneRepublic;Counting Stars;2013
86;http://hitstergame.com/de/00086;https://www.youtube.com/watch?v=YnopHCL1Jk8;O-Zone;Dragostea din tei;2003
87;http://hitstergame.com/de/00087;https://www.youtube.com/watch?v=5rOiW_xY-kc;R.E.M.;Everybody Hurts;1992
88;http://hitstergame.com/de/00088;https://www.youtube.com/watch?v=OpQFFLBMEPI;Pink, Nate Ruess;Just Give Me a Reason (feat. Nate Ruess);2013
89;http://hitstergame.com/de/00089;https://www.youtube.com/watch?v=xCorJG9mubk;Roxette;Joyride;1991
90;http://hitstergame.com/de/00090;https://www.youtube.com/watch?v=hzYBEJgKjv0;Bill Haley & His Comets;(We're Gonna) Rock Around The Clock;1954
91;http://hitstergame.com/de/00091;https://www.youtube.com/watch?v=EPOIS5taqA8;Kim Carnes;Bette Davis Eyes;1981
92;http://hitstergame.com/de/00092;https://www.youtube.com/watch?v=iyLdoQGBchQ;Kaoma;Lambada;1989
93;http://hitstergame.com/de/00093;https://www.youtube.com/watch?v=uBnISf3Rjx8;Rufus, Chaka Khan;Ain't Nobody;1983
94;http://hitstergame.com/de/00094;https://youtu.be/u1V8YRJnr4Q?t=16;Creedence Clearwater Revival;Have You Ever Seen The Rain;1971
95;http://hitstergame.com/de/00095;https://www.youtube.com/watch?v=4BQLE_RrTSU;Bill Medley, Jennifer Warnes;(I've Had) The Time of My Life;1987
96;http://hitstergame.com/de/00096;https://www.youtube.com/watch?v=eTOKcxIujgE;Eros Ramazzotti;Piu bella cosa;1996
97;http://hitstergame.com/de/00097;https://www.youtube.com/watch?v=cddQn1mZRfI;Genesis;No Son Of Mine;1991
98;http://hitstergame.com/de/00098;https://www.youtube.com/watch?v=ZbZSe6N_BXs;Pharrell Williams;Happy;2013
99;http://hitstergame.com/de/00099;https://www.youtube.com/watch?v=FVdjZYfDuLE;Oasis;Wonderwall;1995
100;http://hitstergame.com/de/00100;https://www.youtube.com/watch?v=nq_TX5ZR0rU;The Supremes;You Can't Hurry Love;1966
101;http://hitstergame.com/de/00101;https://www.youtube.com/watch?v=6vwNcNOTVzY;Kanye West, Jamie Foxx;Gold Digger;2005
102;http://hitstergame.com/de/00102;https://www.youtube.com/watch?v=UW7lB7p0Eow;Markus;Ich will Spass;1982
103;http://hitstergame.com/de/00103;https://www.youtube.com/watch?v=vRB1MLGEHSc;Modjo;Lady - Hear Me Tonight;2000
104;http://hitstergame.com/de/00104;https://www.youtube.com/watch?v=UtvmTu4zAMg;Fine Young Cannibals;She Drives Me Crazy;1988
105;http://hitstergame.com/de/00105;https://www.youtube.com/watch?v=CNwsXRsvVWE;Freddy Quinn;Heimweh (Dort wo die Blumen blüh'n);1956
106;http://hitstergame.com/de/00106;https://www.youtube.com/watch?v=lyuFLU2Zqz0;Dschinghis Khan;Moskau;1979
107;http://hitstergame.com/de/00107;https://www.youtube.com/watch?v=mOYZaiDZ7BM;Rednex;Cotton Eye Joe;1994
108;http://hitstergame.com/de/00108;https://www.youtube.com/watch?v=bgPsM-YWBrE;Billy Swan;I Can Help;1974
109;http://hitstergame.com/de/00109;https://www.youtube.com/watch?v=129kuDCQtHs;Bruce Springsteen;Dancing In the Dark;1984
110;http://hitstergame.com/de/00110;https://www.youtube.com/watch?v=YO7M0Hx_1D8;Harry Belafonte;Day-O (The Banana Boat Song);1956
111;http://hitstergame.com/de/00111;https://www.youtube.com/watch?v=zOcyefACvws;Gitte Haenning;Ich will 'nen Cowboy als Mann;1963
112;http://hitstergame.com/de/00112;https://www.youtube.com/watch?v=Nj2U6rhnucI;Dua Lipa;Break My Heart;2020
113;http://hitstergame.com/de/00113;https://www.youtube.com/watch?v=My2FRPA3Gf8;Miley Cyrus;Wrecking Ball;2013
114;http://hitstergame.com/de/00114;https://www.youtube.com/watch?v=PpsUOOfb-vE;Elvis Presley;Jailhouse Rock;1957
115;http://hitstergame.com/de/00115;https://www.youtube.com/watch?v=VF-r5TtlT9w;Harry Styles;Adore You;2019
116;http://hitstergame.com/de/00116;https://www.youtube.com/watch?v=ZVQV-1Fzl3w;Little Richard;Good Golly Miss Molly;1958
117;http://hitstergame.com/de/00117;https://www.youtube.com/watch?v=V0PisGe66mY;Las Ketchup;The Ketchup Song ;2002
118;http://hitstergame.com/de/00118;https://www.youtube.com/watch?v=RVmG_d3HKBA;MIKA;Relax, Take It Easy;2007
119;http://hitstergame.com/de/00119;https://www.youtube.com/watch?v=4PQAqprjOuA;The Monkees;I'm a Believer;1966
120;http://hitstergame.com/de/00120;https://www.youtube.com/watch?v=Gnmq27MCkFY;Manuela;Schuld war nur der Bossa Nova;1963
121;http://hitstergame.com/de/00121;https://www.youtube.com/watch?v=UxxajLWwzqY;Icona Pop, Charli XCX;I Love It (feat. Charli XCX);2012
122;http://hitstergame.com/de/00122;https://www.youtube.com/watch?v=XpdpW0z9xnQ;Bob Sinclair;World Hold on (Children of the Sky);2006
123;http://hitstergame.com/de/00123;https://www.youtube.com/watch?v=93fAJe8WVjA;Steppenwolf;Born To Be Wild;1968
124;http://hitstergame.com/de/00124;https://www.youtube.com/watch?v=bixuI_GV5I0;Mark Ronson, Amy Winehouse;Valerie (feat. Amy Winehouse);2007
125;http://hitstergame.com/de/00125;https://www.youtube.com/watch?v=R4GLAKEjU4w;Sam Cooke;(What A) Wonderful World;1960
126;http://hitstergame.com/de/00126;https://www.youtube.com/watch?v=UEJNMkEr1Ls;Herbert Grönemeyer;Männer;1984
127;http://hitstergame.com/de/00127;https://www.youtube.com/watch?v=DL7-CKirWZE;New Radicals;You Get What You Give;1998
128;http://hitstergame.com/de/00128;https://www.youtube.com/watch?v=u0yqKrGKukE;Heintje;Mama;1968
129;http://hitstergame.com/de/00129;https://www.youtube.com/watch?v=9bFHsd3o1w0;Celine Dion;My Heart Will Go On;1997
130;http://hitstergame.com/de/00130;https://www.youtube.com/watch?v=ovo6zwv6DX4;Lionel Richie;Dancing On The Ceiling;1986
131;http://hitstergame.com/de/00131;https://www.youtube.com/watch?v=N2Gi4Y4JzOA;KC & The Sunshine Band;Give It Up;1982
132;http://hitstergame.com/de/00132;https://www.youtube.com/watch?v=iy4mXZN1Zzk;Robbie Williams;Feel;2002
133;http://hitstergame.com/de/00133;https://www.youtube.com/watch?v=hhSLkkLl750;Nickelback;How You Remind Me;2001
134;http://hitstergame.com/de/00134;https://www.youtube.com/watch?v=SuJuJA5k44Y;George Harrison;Got My Mind Set On You;1987
135;http://hitstergame.com/de/00135;https://www.youtube.com/watch?v=fKV_Ma9T5N8;Matthias Reim;Verdammt lch lieb' dich;1990
136;http://hitstergame.com/de/00136;https://www.youtube.com/watch?v=_NkpHLq76ro;Reel 2 Real;I Like To Move It;1993
137;http://hitstergame.com/de/00137;https://www.youtube.com/watch?v=uPudE8nDog0;The Human League;Don't You Want Me;1981
138;http://hitstergame.com/de/00138;https://www.youtube.com/watch?v=fDSOhYhORiw;Mark Forster, LEA;Drei Uhr Nachts;2021
139;http://hitstergame.com/de/00139;https://www.youtube.com/watch?v=G-NrSn3K6gM;Die Ärzte;Westerland;1988
140;http://hitstergame.com/de/00140;https://www.youtube.com/watch?v=OMOGaugKpzs;The Police;Every Breath You Take;1983
